Year,Quarter,Name,Count
2017,1,Bikeshed,182
2017,1,Common Workflow Language,169
2017,1,Yacc,165
2017,1,M4,142
2017,1,Xtend,140
2017,1,1C Enterprise,137
2017,1,Astro,137
2017,1,ActionScript,136
2017,1,LilyPond,132
2017,1,Groff,129
2017,1,OpenEdge ABL,122
2017,1,SWIG,119
2017,1,ANTLR,115
2017,1,AsciiDoc,115
2017,1,Component Pascal,113
2017,1,NewLisp,113
2017,1,Ren'Py,113
2017,1,ASL,108
2017,1,UnrealScript,108
2017,1,Terra,105
2017,1,Verilog,105
2017,1,AMPL,102
2017,1,Game Maker Language,102
2017,1,MoonScript,102
2017,1,LiveScript,99
2017,1,ECL,98
2017,1,JSON,98
2017,1,Vim Snippet,98
2017,1,q,98
2017,1,DIGITAL Command Language,96
2017,1,Eagle,96
2017,1,ShaderLab,93
2017,1,Stata,93
2017,1,wdl,93
2017,1,SystemVerilog,92
2017,1,Svelte,87
2017,1,Genie,86
2017,1,OpenSCAD,86
2017,1,Adblock Filter List,80
2017,1,GDScript,79
2017,1,HLSL,79
2017,1,API Blueprint,78
2017,1,VCL,76
2017,1,mIRC Script,76
2017,1,VBA,75
2017,1,ApacheConf,74
2017,1,Eiffel,72
2017,1,NCL,69
2017,1,Red,69
2017,1,reStructuredText,67
2017,1,Pan,66
2017,1,SAS,64
2017,1,Nextflow,63
2017,1,Max,62
2017,1,Cython,61
2017,1,Hack,61
2017,1,ooc,61
2017,1,LSL,60
2017,1,Thrift,59
2017,1,LabVIEW,58
2017,1,NetLogo,56
2017,1,Squirrel,53
2017,1,CartoCSS,52
2017,1,Inno Setup,52
2017,1,Meson,52
2017,1,Wikitext,51
2017,1,F*,50
2017,1,ReScript,50
2017,1,Protocol Buffer,47
2017,1,NASL,45
2017,1,Slim,45
2017,1,SuperCollider,44
2017,1,JetBrains MPS,43
2017,1,Blade,40
2017,1,Factor,40
2017,1,Fluent,40
2017,1,Lex,40
2017,1,Mask,40
2017,1,Stan,40
2017,1,Pawn,38
2017,1,Solidity,38
2017,1,Agda,37
2017,1,Papyrus,36
2017,1,Reason,36
2017,1,Dhall,35
2017,1,Gnuplot,34
2017,1,Idris,34
2017,1,IDL,32
2017,1,Kaitai Struct,31
2017,1,Shen,30
2017,1,Augeas,29
2017,1,ZenScript,29
2017,1,Inform 7,28
2017,1,Turing,28
2017,1,Lean,27
2017,1,hoon,27
2017,1,Brightscript,26
2017,1,Forth,26
2017,1,IGOR Pro,26
2017,1,Classic ASP,25
2017,1,Macaulay2,24
2017,1,BlitzBasic,23
2017,1,ABAP,22
2017,1,POV-Ray SDL,21
2017,1,Xonsh,21
2017,1,YARA,20
2017,1,nesC,20
2017,1,AppleScript,18
2017,1,Awk,18
2017,1,Bluespec,18
2017,1,Gosu,18
2017,1,LookML,18
2017,1,NetLinx,18
2017,1,YASnippet,17
2017,1,Objective-J,15
2017,1,BlitzMax,14
2017,1,Boo,14
2017,1,Parrot,14
2017,1,COBOL,12
2017,1,Cycript,12
2017,1,Grammatical Framework,12
2017,1,Nit,12
2017,1,Slash,12
2017,1,Arc,11
2017,1,Oz,11
2017,1,Scilab,11
2017,1,XML,11
2017,1,Berry,10
2017,1,CLIPS,10
2017,1,HyPhy,10
2017,1,Mako,10
2017,1,PigLatin,10
2017,1,Rebol,10
2017,1,Self,10
2017,1,XProc,10
2017,2,JavaScript,651944
2017,2,Python,311903
2017,2,Java,311114
2017,2,Ruby,263474
2017,2,HTML,177811
2017,2,PHP,163347
2017,2,C++,149014
2017,2,TypeScript,114243
2017,2,Go,98963
2017,2,C#,98893
2017,2,CSS,70450
2017,2,C,66532
2017,2,Shell,53058
2017,2,Scala,36482
2017,2,Swift,29354
2017,2,DM,18489
2017,2,Rust,17313
2017,2,Jupyter Notebook,17289
2017,2,Objective-C,13166
2017,2,Lua,12833
2017,2,PowerShell,12465
2017,2,Kotlin,11970
2017,2,R,9824
2017,2,Perl,9462
2017,2,Julia,9284
2017,2,SCSS,8645
2017,2,Groovy,7091
2017,2,Makefile,6907
2017,2,Vue,6753
2017,2,Clojure,6417
2017,2,Elixir,6309
2017,2,TeX,6047
2017,2,Haskell,5357
2017,2,Dockerfile,4377
2017,2,Rich Text Format,4348
2017,2,OCaml,4291
2017,2,Dart,4179
2017,2,Nix,4153
2017,2,CoffeeScript,3541
2017,2,HCL,3305
2017,2,MATLAB,3297
2017,2,Erlang,3235
2017,2,Emacs Lisp,2862
2017,2,Vim Script,2759
2017,2,D,2719
2017,2,Fortran,2701
2017,2,XSLT,2586
2017,2,Puppet,2433
2017,2,Mathematica,2029
2017,2,Jinja,1970
2017,2,Visual Basic .NET,1843
2017,2,Mustache,1659
2017,2,Processing,1582
2017,2,SaltStack,1562
2017,2,PLpgSQL,1530
2017,2,CMake,1529
2017,2,Elm,1523
2017,2,F#,1501
2017,2,Markdown,1438
2017,2,Vala,1416
2017,2,Less,1335
2017,2,Smarty,1334
2017,2,Haxe,1170
2017,2,SQF,1168
2017,2,Visual Basic,1158
2017,2,ASP,1061
2017,2,Chapel,1015
2017,2,Arduino,1002
2017,2,Assembly,998
2017,2,FreeMarker,947
2017,2,Common Lisp,908
2017,2,Roff,788
2017,2,Objective-C++,752
2017,2,Modelica,717
2017,2,PLSQL,702
2017,2,Batchfile,690
2017,2,Gherkin,664
2017,2,PostScript,659
2017,2,Smalltalk,656
2017,2,ActionScript,648
2017,2,YAML,626
2017,2,Starlark,619
2017,2,MAXScript,609
2017,2,Crystal,607
2017,2,Nim,587
2017,2,Handlebars,563
2017,2,TSQL,541
2017,2,PureScript,538
2017,2,Scheme,528
2017,2,Bicep,517
2017,2,Sass,517
2017,2,QML,510
2017,2,VHDL,505
2017,2,Racket,499
2017,2,Pascal,496
2017,2,Standard ML,488
2017,2,Tcl,472
2017,2,Nunjucks,463
2017,2,RobotFramework,463
2017,2,Twig,449
2017,2,Verilog,440
2017,2,BitBake,428
2017,2,GLSL,398
2017,2,Coq,395
2017,2,Stylus,395
2017,2,EJS,390
2017,2,Apex,372
2017,2,Liquid,369
2017,2,API Blueprint,363
2017,2,GAP,358
2017,2,ANTLR,319
2017,2,WebAssembly,312
2017,2,Haml,309
2017,2,JSON,278
2017,2,Pug,268
2017,2,Bikeshed,260
2017,2,ColdFusion,257
2017,2,AutoIt,247
2017,2,Web Ontology Language,246
2017,2,LLVM,231
2017,2,Hack,229
2017,2,M4,224
2017,2,Raku,200
2017,2,ApacheConf,197
2017,2,Common Workflow Language,195
2017,2,RAML,195
2017,2,Svelte,189
2017,2,NSIS,187
2017,2,ShaderLab,177
2017,2,SWIG,173
2017,2,XQuery,166
2017,2,Xtend,160
2017,2,GDScript,153
2017,2,Game Maker Language,153
2017,2,SourcePawn,145
2017,2,Red,134
2017,2,Logos,125
2017,2,Yacc,124
2017,2,Cython,123
2017,2,Perl 6,120
2017,2,OpenEdge ABL,119
2017,2,COBOL,116
2017,2,Meson,116
2017,2,Vim Snippet,115
2017,2,F*,109
2017,2,Eagle,108
2017,2,Scilab,108
2017,2,AutoHotkey,107
2017,2,Jsonnet,106
2017,2,SystemVerilog,106
2017,2,LabVIEW,105
2017,2,ASL,103
2017,2,YARA,102
2017,2,Ada,99
2017,2,Eiffel,97
2017,2,wdl,95
2017,2,OpenSCAD,91
2017,2,Stata,87
2017,2,AGS Script,86
2017,2,Adblock Filter List,83
2017,2,Solidity,82
2017,2,Procfile,81
2017,2,1C Enterprise,80
2017,2,Blade,79
2017,2,DIGITAL Command Language,77
2017,2,Isabelle,77
2017,2,Wikitext,74
2017,2,Cuda,73
2017,2,UnrealScript,73
2017,2,Ren'Py,72
2017,2,Slim,72
2017,2,Nginx,71
2017,2,Prolog,71
2017,2,ECL,69
2017,2,KiCad Layout,59
2017,2,LookML,58
2017,2,LiveScript,57
2017,2,hoon,56
2017,2,VBScript,55
2017,2,Max,54
2017,2,Dhall,53
2017,2,CartoCSS,52
2017,2,LilyPond,52
2017,2,Thrift,52
2017,2,reStructuredText,51
2017,2,Fluent,50
2017,2,Kaitai Struct,50
2017,2,Mask,50
2017,2,Terra,50
2017,2,Inform 7,49
2017,2,Pawn,49
2017,2,Gnuplot,48
2017,2,JetBrains MPS,44
2017,2,SAS,44
2017,2,ZenScript,44
2017,2,MoonScript,43
2017,2,VBA,43
2017,2,XML,43
2017,2,IGOR Pro,42
2017,2,Factor,41
2017,2,NCL,41
2017,2,Reason,41
2017,2,Turing,41
2017,2,NASL,40
2017,2,Gosu,38
2017,2,AspectJ,37
2017,2,J,36
2017,2,HLSL,35
2017,2,ReScript,35
2017,2,Protocol Buffer,34
2017,2,Agda,33
2017,2,AsciiDoc,33
2017,2,Classic ASP,33
2017,2,VCL,29
2017,2,Macaulay2,28
2017,2,POV-Ray SDL,28
2017,2,Astro,27
2017,2,AMPL,26
2017,2,ASP.NET,26
2017,2,Forth,25
2017,2,Rebol,25
2017,2,ooc,25
2017,2,G-code,24
2017,2,SuperCollider,24
2017,2,BlitzMax,22
2017,2,YASnippet,22
2017,2,mIRC Script,22
2017,2,Boo,21
2017,2,Pan,21
2017,2,NetLogo,20
2017,2,ObjectScript,20
2017,2,Squirrel,20
2017,2,BlitzBasic,19
2017,2,Shen,19
2017,2,Groff,18
2017,2,IDL,18
2017,2,sed,18
2017,2,AngelScript,16
2017,2,Objective-J,16
2017,2,Component Pascal,15
2017,2,CWeb,14
2017,2,Idris,14
2017,2,Monkey,14
2017,2,Nextflow,13
2017,2,Stan,13
2017,2,NewLisp,12
2017,2,Mako,11
2017,2,Slash,11
2017,2,Augeas,10
2017,2,EmberScript,10
2017,2,Inno Setup,10
2017,2,Nasal,10
2017,2,P4,10
2017,2,PureBasic,10
2017,2,SMT,10
2017,2,XC,10
2017,2,nesC,10
2017,3,JavaScript,632289
2017,3,Python,328411
2017,3,Java,271825
2017,3,Ruby,258166
2017,3,HTML,176308
2017,3,PHP,156823
2017,3,C++,147384
2017,3,TypeScript,129218
2017,3,Go,111175
2017,3,C#,84862
2017,3,CSS,64949
2017,3,C,64016
2017,3,Shell,56742
2017,3,Scala,35180
2017,3,Swift,28931
2017,3,PowerShell,18928
2017,3,DM,17560
2017,3,Rust,17472
2017,3,Jupyter Notebook,17330
2017,3,Kotlin,15268
2017,3,Lua,11182
2017,3,Objective-C,10788
2017,3,Vue,10591
2017,3,R,9818
2017,3,SCSS,9291
2017,3,Perl,9042
2017,3,Julia,8601
2017,3,Groovy,8470
2017,3,Makefile,8170
2017,3,Elixir,7328
2017,3,Haskell,6963
2017,3,Clojure,5384
2017,3,Nix,5285
2017,3,HCL,5185
2017,3,TeX,4936
2017,3,Dockerfile,4279
2017,3,OCaml,3669
2017,3,Rich Text Format,3394
2017,3,Dart,3114
2017,3,CoffeeScript,3090
2017,3,D,3046
2017,3,Vim Script,2825
2017,3,Erlang,2798
2017,3,MATLAB,2794
2017,3,Puppet,2647
2017,3,Fortran,2395
2017,3,XSLT,2281
2017,3,Emacs Lisp,2265
2017,3,Jinja,2076
2017,3,CMake,1943
2017,3,Visual Basic .NET,1884
2017,3,Mustache,1519
2017,3,Chapel,1501
2017,3,Markdown,1487
2017,3,F#,1416
2017,3,FreeMarker,1392
2017,3,Less,1307
2017,3,Gherkin,1303
2017,3,SaltStack,1282
2017,3,Smarty,1262
2017,3,PLpgSQL,1246
2017,3,Vala,1231
2017,3,Elm,1153
2017,3,Common Lisp,1146
2017,3,Smalltalk,1144
2017,3,Crystal,1004
2017,3,TSQL,967
2017,3,Tcl,956
2017,3,Apex,918
2017,3,Roff,867
2017,3,ASP,817
2017,3,Assembly,814
2017,3,Batchfile,800
2017,3,PostScript,800
2017,3,EJS,795
2017,3,Nim,792
2017,3,SQF,786
2017,3,RobotFramework,740
2017,3,Mathematica,733
2017,3,Bicep,729
2017,3,Twig,707
2017,3,Starlark,702
2017,3,Modelica,691
2017,3,Haxe,662
2017,3,Sass,650
2017,3,Racket,642
2017,3,Pascal,634
2017,3,QML,619
2017,3,PLSQL,581
2017,3,Handlebars,560
2017,3,GAP,552
2017,3,MAXScript,522
2017,3,ActionScript,505
2017,3,Scheme,500
2017,3,YAML,498
2017,3,BitBake,490
2017,3,Pug,476
2017,3,PureScript,442
2017,3,NSIS,427
2017,3,Standard ML,415
2017,3,Common Workflow Language,411
2017,3,Arduino,407
2017,3,Xtend,397
2017,3,Haml,392
2017,3,Objective-C++,373
2017,3,Nunjucks,369
2017,3,XQuery,338
2017,3,JSON,312
2017,3,PowerBuilder,305
2017,3,Stylus,300
2017,3,Visual Basic,298
2017,3,WebAssembly,297
2017,3,Verilog,292
2017,3,GLSL,288
2017,3,Coq,287
2017,3,Liquid,284
2017,3,API Blueprint,279
2017,3,RAML,276
2017,3,Processing,270
2017,3,ColdFusion,265
2017,3,AMPL,250
2017,3,VHDL,248
2017,3,CartoCSS,247
2017,3,Blade,246
2017,3,Adblock Filter List,244
2017,3,M4,219
2017,3,Raku,218
2017,3,ANTLR,216
2017,3,Bikeshed,212
2017,3,ApacheConf,191
2017,3,SourcePawn,188
2017,3,SQLPL,187
2017,3,OpenSCAD,183
2017,3,ShaderLab,180
2017,3,Cython,178
2017,3,LLVM,176
2017,3,Meson,167
2017,3,GDScript,162
2017,3,Svelte,153
2017,3,SWIG,150
2017,3,Scilab,147
2017,3,reStructuredText,146
2017,3,nesC,139
2017,3,LabVIEW,129
2017,3,Idris,128
2017,3,Solidity,127
2017,3,Slim,126
2017,3,Dhall,124
2017,3,Mask,124
2017,3,Jsonnet,121
2017,3,Nginx,116
2017,3,Inform 7,114
2017,3,Prolog,114
2017,3,AutoHotkey,113
2017,3,Yacc,104
2017,3,F*,100
2017,3,Lean,95
2017,3,RouterOS Script,95
2017,3,Eagle,91
2017,3,Perl 6,89
2017,3,Red,89
2017,3,AsciiDoc,88
2017,3,G-code,88
2017,3,DIGITAL Command Language,86
2017,3,Wikitext,84
2017,3,Logos,83
2017,3,ASL,80
2017,3,Eiffel,79
2017,3,HyPhy,78
2017,3,mIRC Script,76
2017,3,Hack,75
2017,3,OpenEdge ABL,75
2017,3,UnrealScript,75
2017,3,Cuda,74
2017,3,wdl,74
2017,3,Thrift,73
2017,3,COBOL,71
2017,3,1C Enterprise,70
2017,3,Pony,67
2017,3,Objective-J,64
2017,3,SystemVerilog,64
2017,3,JetBrains MPS,60
2017,3,SAS,58
2017,3,Terra,58
2017,3,LilyPond,57
2017,3,Stata,57
2017,3,ReScript,56
2017,3,Vim Snippet,56
2017,3,YASnippet,56
2017,3,Gnuplot,55
2017,3,Game Maker Language,54
2017,3,NCL,50
2017,3,Augeas,49
2017,3,LSL,49
2017,3,SuperCollider,49
2017,3,Reason,48
2017,3,AngelScript,47
2017,3,REXX,47
2017,3,Ren'Py,46
2017,3,MoonScript,45
2017,3,Parrot,44
2017,3,AGS Script,43
2017,3,Gosu,43
2017,3,BlitzBasic,42
2017,3,Classic ASP,42
2017,3,AutoIt,40
2017,3,LookML,40
2017,3,IDL,39
2017,3,Isabelle,39
2017,3,Smali,39
2017,3,YARA,39
2017,3,Fluent,37
2017,3,XML,37
2017,3,Agda,35
2017,3,Ada,34
2017,3,Inno Setup,33
2017,3,Kaitai Struct,33
2017,3,Procfile,33
2017,3,ECL,32
2017,3,Forth,32
2017,3,APL,31
2017,3,DTrace,31
2017,3,LiveScript,31
2017,3,IGOR Pro,30
2017,3,Ceylon,29
2017,3,ooc,29
2017,3,ABAP,28
2017,3,Factor,28
2017,3,NetLogo,27
2017,3,BlitzMax,26
2017,3,POV-Ray SDL,26
2017,3,Monkey,24
2017,3,Pan,24
2017,3,SRecode Template,24
2017,3,NASL,23
2017,3,Slash,23
2017,3,Stan,22
2017,3,GCC Machine Description,21
2017,3,Macaulay2,21
2017,3,Turtle,21
2017,3,EmberScript,20
2017,3,Max,20
2017,3,Propeller Spin,20
2017,3,Protocol Buffer,20
2017,3,Nasal,19
2017,3,Squirrel,19
2017,3,Pawn,18
2017,3,Astro,17
2017,3,Clean,17
2017,3,VCL,16
2017,3,AppleScript,14
2017,3,Brightscript,14
2017,3,xBase,14
2017,3,FreeBasic,13
2017,3,Grammatical Framework,13
2017,3,Io,13
2017,3,LFE,13
2017,3,Ragel,13
2017,3,Jolie,12
2017,3,SMT,12
2017,3,Turing,12
2017,3,VBA,12
2017,3,VBScript,12
2017,3,Open Policy Agent,11
2017,3,Pure Data,11
2017,3,XC,11
2017,3,q,11
2017,3,ASP.NET,10
2017,3,Boogie,10
2017,3,GDB,10
2017,3,HLSL,10
2017,3,HolyC,10
2017,3,INI,10
2017,4,JavaScript,730387
2017,4,Python,376486
2017,4,Java,367679
2017,4,Ruby,275890
2017,4,HTML,222805
2017,4,PHP,183668
2017,4,C++,178854
2017,4,TypeScript,163075
2017,4,Go,121036
2017,4,C#,107892
2017,4,C,80934
2017,4,CSS,72728
2017,4,Shell,64659
2017,4,Scala,36240
2017,4,Swift,30891
2017,4,Jupyter Notebook,27163
2017,4,DM,20311
2017,4,Rust,19317
2017,4,PowerShell,18966
2017,4,Kotlin,18531
2017,4,Vue,13051
2017,4,Objective-C,12677
2017,4,SCSS,11208
2017,4,Lua,10617
2017,4,TeX,9041
2017,4,Perl,8983
2017,4,Groovy,8911
2017,4,Makefile,8851
2017,4,R,8681
2017,4,Julia,8346
2017,4,Haskell,8042
2017,4,Elixir,7565
2017,4,Nix,5809
2017,4,Clojure,5694
2017,4,HCL,5666
2017,4,Dockerfile,5463
2017,4,OCaml,3697
2017,4,Rich Text Format,3663
2017,4,Dart,3551
2017,4,D,3466
2017,4,CoffeeScript,3341
2017,4,MATLAB,3157
2017,4,Puppet,2804
2017,4,Vim Script,2799
2017,4,CMake,2764
2017,4,Erlang,2730
2017,4,Jinja,2389
2017,4,Emacs Lisp,2374
2017,4,Fortran,2290
2017,4,Mathematica,1842
2017,4,XSLT,1785
2017,4,PLpgSQL,1749
2017,4,Smarty,1664
2017,4,Visual Basic .NET,1631
2017,4,Elm,1622
2017,4,Crystal,1613
2017,4,F#,1609
2017,4,SQF,1582
2017,4,Mustache,1492
2017,4,Markdown,1450
2017,4,Batchfile,1424
2017,4,Vala,1374
2017,4,TSQL,1304
2017,4,Smalltalk,1276
2017,4,Roff,1259
2017,4,Tcl,1247
2017,4,Assembly,1230
2017,4,Gherkin,1160
2017,4,Twig,1078
2017,4,Starlark,1076
2017,4,Modelica,1056
2017,4,Less,1010
2017,4,SaltStack,1006
2017,4,Pascal,991
2017,4,ASP,954
2017,4,MAXScript,939
2017,4,PLSQL,938
2017,4,Nim,924
2017,4,Handlebars,858
2017,4,Visual Basic,853
2017,4,Haxe,820
2017,4,Apex,816
2017,4,Chapel,771
2017,4,EJS,768
2017,4,Sass,761
2017,4,FreeMarker,759
2017,4,PostScript,697
2017,4,Arduino,662
2017,4,RobotFramework,639
2017,4,ColdFusion,635
2017,4,QML,633
2017,4,Processing,621
2017,4,JSON,614
2017,4,Common Lisp,596
2017,4,GAP,569
2017,4,Standard ML,532
2017,4,VHDL,505
2017,4,Scheme,500
2017,4,YAML,477
2017,4,API Blueprint,463
2017,4,Verilog,459
2017,4,ActionScript,433
2017,4,BitBake,423
2017,4,UnrealScript,420
2017,4,Yacc,395
2017,4,Stylus,389
2017,4,Coq,385
2017,4,Svelte,384
2017,4,Nunjucks,383
2017,4,WebAssembly,372
2017,4,Liquid,370
2017,4,M4,362
2017,4,Scilab,356
2017,4,Bicep,341
2017,4,Adblock Filter List,331
2017,4,GDScript,323
2017,4,Racket,313
2017,4,GLSL,311
2017,4,SourcePawn,311
2017,4,PureScript,308
2017,4,Objective-C++,295
2017,4,Solidity,295
2017,4,Haml,279
2017,4,Inform 7,274
2017,4,XQuery,271
2017,4,Jsonnet,264
2017,4,LLVM,246
2017,4,Common Workflow Language,239
2017,4,RAML,235
2017,4,Gnuplot,219
2017,4,nesC,217
2017,4,reStructuredText,215
2017,4,NSIS,211
2017,4,RouterOS Script,199
2017,4,Ren'Py,196
2017,4,OpenEdge ABL,194
2017,4,Blade,192
2017,4,Reason,190
2017,4,ANTLR,187
2017,4,COBOL,180
2017,4,Pug,178
2017,4,Raku,176
2017,4,Bikeshed,175
2017,4,Xtend,175
2017,4,Prolog,165
2017,4,AutoHotkey,161
2017,4,Brainfuck,153
2017,4,Game Maker Language,152
2017,4,Dhall,147
2017,4,SQLPL,139
2017,4,1C Enterprise,138
2017,4,Hack,134
2017,4,CartoCSS,133
2017,4,SWIG,132
2017,4,LilyPond,121
2017,4,AngelScript,120
2017,4,Ballerina,120
2017,4,Eiffel,117
2017,4,Ada,113
2017,4,NCL,112
2017,4,ReScript,112
2017,4,Cython,106
2017,4,Cuda,102
2017,4,SAS,102
2017,4,OpenSCAD,94
2017,4,q,93
2017,4,Slim,92
2017,4,ShaderLab,87
2017,4,LookML,85
2017,4,AMPL,84
2017,4,wdl,84
2017,4,AGS Script,82
2017,4,ECL,82
2017,4,HyPhy,82
2017,4,ASL,79
2017,4,Nasal,79
2017,4,NASL,77
2017,4,Logos,76
2017,4,Procfile,74
2017,4,ApacheConf,70
2017,4,JetBrains MPS,70
2017,4,Terra,68
2017,4,G-code,67
2017,4,Stata,67
2017,4,P4,66
2017,4,REXX,62
2017,4,Meson,61
2017,4,Thrift,60
2017,4,Isabelle,57
2017,4,AsciiDoc,55
2017,4,INI,55
2017,4,SystemVerilog,54
2017,4,APL,53
2017,4,Mask,53
2017,4,Odin,53
2017,4,Fluent,51
2017,4,VBA,49
2017,4,XML,49
2017,4,LSL,48
2017,4,Pawn,47
2017,4,SuperCollider,46
2017,4,YARA,45
2017,4,ZenScript,45
2017,4,Perl 6,41
2017,4,Wikitext,41
2017,4,Forth,39
2017,4,GAMS,39
2017,4,Inno Setup,38
2017,4,Vim Snippet,38
2017,4,RPC,37
2017,4,Ceylon,36
2017,4,LabVIEW,36
2017,4,Monkey,36
2017,4,F*,35
2017,4,Classic ASP,34
2017,4,Mako,33
2017,4,Mercury,33
2017,4,sed,32
2017,4,Agda,31
2017,4,FreeBasic,31
2017,4,hoon,30
2017,4,NewLisp,28
2017,4,AspectJ,27
2017,4,Idris,26
2017,4,Lean,26
2017,4,Augeas,25
2017,4,IDL,25
2017,4,Red,25
2017,4,Macaulay2,24
2017,4,Max,24
2017,4,Objective-J,24
2017,4,BlitzBasic,23
2017,4,NetLogo,23
2017,4,Ox,22
2017,4,YASnippet,22
2017,4,RUNOFF,20
2017,4,Slice,20
2017,4,Smali,20
2017,4,Uno,20
2017,4,mIRC Script,20
2017,4,Open Policy Agent,19
2017,4,xBase,19
2017,4,AppleScript,18
2017,4,POV-Ray SDL,18
2017,4,ooc,18
2017,4,Astro,17
2017,4,Factor,17
2017,4,Kaitai Struct,17
2017,4,Turtle,17
2017,4,ASP.NET,16
2017,4,Brightscript,16
2017,4,Component Pascal,16
2017,4,Io,16
2017,4,Pan,16
2017,4,PowerBuilder,16
2017,4,AutoIt,15
2017,4,DIGITAL Command Language,15
2017,4,Xonsh,14
2017,4,E,13
2017,4,Slash,13
2017,4,VCL,13
2017,4,Cycript,12
2017,4,DTrace,12
2017,4,Eagle,12
2017,4,M,12
2017,4,Rascal,12
2017,4,Boogie,11
2017,4,HLSL,11
2017,4,MoonScript,11
2017,4,SMT,11
2017,4,Web Ontology Language,11
2017,4,ABAP,10
2017,4,Clean,10
2017,4,Grammatical Framework,10
2017,4,Parrot,10
2017,4,Squirrel,10
2018,1,JavaScript,533372
2018,1,Python,263458
2018,1,Java,231309
2018,1,Ruby,182066
2018,1,HTML,143606
2018,1,TypeScript,131267
2018,1,C++,117291
2018,1,PHP,116478
2018,1,Go,90971
2018,1,C#,75373
2018,1,C,52481
2018,1,CSS,49810
2018,1,Shell,47206
2018,1,Scala,26246
2018,1,Swift,20500
2018,1,Jupyter Notebook,17472
2018,1,Kotlin,16648
2018,1,Rust,14662
2018,1,Vue,12544
2018,1,DM,11949
2018,1,PowerShell,9168
2018,1,R,8628
2018,1,SCSS,8348
2018,1,Makefile,7532
2018,1,Perl,6714
2018,1,Nix,6707
2018,1,Lua,6479
2018,1,Objective-C,6268
2018,1,Groovy,5639
2018,1,Julia,5439
2018,1,Elixir,5200
2018,1,Haskell,5128
2018,1,Dockerfile,4864
2018,1,TeX,4344
2018,1,HCL,4303
2018,1,Clojure,3714
2018,1,Dart,3394
2018,1,D,3148
2018,1,OCaml,3013
2018,1,Rich Text Format,2282
2018,1,MATLAB,1867
2018,1,Erlang,1808
2018,1,Jinja,1778
2018,1,Fortran,1772
2018,1,XSLT,1725
2018,1,Puppet,1650
2018,1,CMake,1596
2018,1,Emacs Lisp,1476
2018,1,Mustache,1379
2018,1,F#,1374
2018,1,Assembly,1287
2018,1,CoffeeScript,1268
2018,1,Vim Script,1218
2018,1,JSON,1212
2018,1,Twig,1152
2018,1,Elm,1147
2018,1,Smalltalk,1109
2018,1,Markdown,1061
2018,1,MAXScript,1035
2018,1,Starlark,1019
2018,1,TSQL,960
2018,1,Vala,960
2018,1,PLpgSQL,930
2018,1,Chapel,820
2018,1,SaltStack,819
2018,1,Less,810
2018,1,Pascal,809
2018,1,Roff,782
2018,1,Smarty,762
2018,1,FreeMarker,757
2018,1,Crystal,741
2018,1,VHDL,739
2018,1,Tcl,721
2018,1,Jsonnet,698
2018,1,ASP,668
2018,1,Modelica,630
2018,1,Visual Basic .NET,617
2018,1,Handlebars,567
2018,1,SQF,560
2018,1,Adblock Filter List,544
2018,1,QML,531
2018,1,Liquid,507
2018,1,Visual Basic,492
2018,1,YAML,492
2018,1,Gherkin,481
2018,1,PostScript,476
2018,1,PLSQL,457
2018,1,Nim,455
2018,1,Batchfile,445
2018,1,Bicep,433
2018,1,BitBake,431
2018,1,Common Lisp,431
2018,1,RobotFramework,408
2018,1,AMPL,398
2018,1,Coq,397
2018,1,Haxe,397
2018,1,Stylus,388
2018,1,ActionScript,384
2018,1,Objective-C++,383
2018,1,Standard ML,378
2018,1,RPC,377
2018,1,Mathematica,376
2018,1,Nunjucks,373
2018,1,EJS,372
2018,1,GAP,365
2018,1,Racket,363
2018,1,Scheme,363
2018,1,Solidity,347
2018,1,PureScript,342
2018,1,WebAssembly,338
2018,1,ColdFusion,337
2018,1,Ren'Py,284
2018,1,M4,273
2018,1,Sass,270
2018,1,reStructuredText,263
2018,1,Apex,240
2018,1,Bikeshed,238
2018,1,XQuery,236
2018,1,Dhall,229
2018,1,GDScript,219
2018,1,Verilog,214
2018,1,Yacc,207
2018,1,Common Workflow Language,203
2018,1,GLSL,197
2018,1,SRecode Template,181
2018,1,Blade,163
2018,1,Game Maker Language,161
2018,1,Haml,161
2018,1,Gnuplot,158
2018,1,SQLPL,156
2018,1,Svelte,143
2018,1,Scilab,134
2018,1,SWIG,127
2018,1,CartoCSS,125
2018,1,NSIS,120
2018,1,Reason,118
2018,1,AutoHotkey,117
2018,1,UnrealScript,117
2018,1,API Blueprint,112
2018,1,Raku,112
2018,1,SourcePawn,109
2018,1,Pug,102
2018,1,Cython,100
2018,1,LLVM,98
2018,1,Xtend,98
2018,1,NCL,96
2018,1,ShaderLab,92
2018,1,Meson,90
2018,1,RouterOS Script,84
2018,1,Processing,83
2018,1,RAML,83
2018,1,LabVIEW,81
2018,1,Prolog,80
2018,1,VBA,80
2018,1,AsciiDoc,79
2018,1,Cuda,79
2018,1,AngelScript,71
2018,1,Agda,70
2018,1,Fluent,67
2018,1,wdl,67
2018,1,SAS,66
2018,1,Hack,65
2018,1,IDL,65
2018,1,Lex,65
2018,1,Nextflow,65
2018,1,LilyPond,63
2018,1,ApacheConf,62
2018,1,1C Enterprise,61
2018,1,PureBasic,60
2018,1,Ada,59
2018,1,ASL,57
2018,1,q,57
2018,1,Objective-J,54
2018,1,ANTLR,51
2018,1,Stata,51
2018,1,SuperCollider,51
